2F,2F,1.0,1.0,1.0
3G3,3F9,0.7365249991416931,0.21942679584026337,0.34865090250968933
3G3,3G1,0.22473320364952087,0.0,-0.12598809599876404
3G3,3G2,0.1387777030467987,-0.10050369799137115,0.1768191009759903
3G3,3G3,0.19728800654411316,-0.21851830184459686,-0.20109449326992035
3G3,3G4,0.31782078742980957,0.0,-0.17817409336566925
3G3,3G5,-0.041843101382255554,0.24242420494556427,-0.36334851384162903
3G3,3G6,-0.3774805963039398,0.3862892985343933,0.10246430337429047
3G3,3G7,-0.33549079298973083,0.5750166177749634,-0.023016799241304398
3G3,3H1,0.2828426957130432,0.8876252770423889,0.5045248866081238
3G3,3H2,0.03849000111222267,0.120790496468544,0.06865710020065308
3G3,3H3,-0.22253939509391785,0.09848950058221817,0.0
3G3,3H4,0.08012329787015915,-0.05802590027451515,0.20888489484786987
3G3,3H5,-0.08606620132923126,-0.2700957953929901,-0.15352199971675873
3G3,3H6,0.5144193172454834,0.5723168849945068,0.19027219712734222
3G3,3H7,0.3965904116630554,0.410304993391037,-0.365372896194458
3G3,3H8,-0.8258926868438721,0.23924680054187775,-0.1133228987455368
3G3,3H9,-0.5410590171813965,-0.07393179833889008,0.6821690797805786
3G3,3I1,-0.1500360071659088,0.15141889452934265,0.0
3G3,3I2,0.3753679096698761,0.047684598714113235,0.13170109689235687
3G3,3I3,-0.21218299865722656,0.2141387015581131,0.0
3G3,3I4,-0.8371102213859558,-0.2697448134422302,-0.7450137138366699
3G3,3I5,0.20511029660701752,0.7241780757904053,-0.12904010713100433
3G3,3I6,0.5773736238479614,-0.7151257991790771,-0.08852080255746841
3G3,3K1,0.0,0.21821780502796173,0.0
3G3,3K2,0.0,-0.16358819603919983,0.10697239637374878
3G3,3K3,0.0,-0.07975170016288757,0.3102963864803314
3G3,3K4,0.0,0.6554880142211914,-0.428631991147995
3G3,3K5,0.0,-0.43322768807411194,0.8913369178771973
3G3,3K6,0.0,-0.20060989260673523,-0.017699100077152252
3G3,3L1,0.0,-0.2999117970466614,0.0
3G3,3L2,0.0,-0.13152989745140076,0.4320564866065979
3G3,3L3,0.0,-0.7691969275474548,-1.049096941947937
3G3,3M1,0.0,0.0,-0.1948384940624237
3G3,3M3,0.0,0.0,0.21735140681266785
3G3,3N,0.0,0.0,0.10127390176057816
3G4,3P2,0.0,0.11223910003900528,0.0
3G4,3P3,0.0,-0.18951170146465302,0.0
3G4,3P4,0.0,0.17568209767341614,0.0
3G4,3P5,0.0,-0.33501261472702026,0.0
3G4,3P6,0.0,-0.10353469848632812,0.0
3G4,3D1,0.574336588382721,-0.029958199709653854,-0.5096471905708313
3G4,3D2,0.37508121132850647,0.14105060696601868,0.386854887008667
3G4,3D3,0.5414897203445435,-0.006619899999350309,-0.36037489771842957
3G4,3D4,-0.061578501015901566,0.46781209111213684,-0.27741679549217224
3G4,3D5,0.19369569420814514,0.0,-0.06232979893684387
3G4,3F2,0.6659104228019714,-0.39076659083366394,0.4237610995769501
3G4,3F3,-0.34020689129829407,-0.6069018244743347,-0.2536087930202484
3G4,3F4,-0.18098020553588867,0.016992300748825073,0.20376090705394745
3G4,3F5,-0.4120109975337982,0.24177449941635132,-0.26218879222869873
3G4,3F6,0.5861498713493347,0.33983439207077026,-0.2536430060863495
3G4,3F7,-0.31993091106414795,0.03003850020468235,0.36020180583000183
3G4,3F8,-0.14087119698524475,0.06439200043678284,0.023590900003910065
3G4,3F9,0.02216549962759018,-0.17689569294452667,0.02712560072541237
3G4,3G1,-0.0401930995285511,0.7820388078689575,0.501865804195404
3G4,3G2,-0.7407261729240417,-0.05617159977555275,-0.13782189786434174
3G4,3G3,0.31782078742980957,0.0,-0.17817409336566925
3G4,3G4,-0.008881499990820885,0.5005850791931152,0.5101295709609985
3G4,3G5,0.1216076985001564,-0.18630020320415497,0.09883320331573486
3G4,3G6,0.5618332028388977,0.0,-0.3149704039096832
3G4,3G7,-0.09187790006399155,0.0,-0.1386750042438507
3G4,3H2,-0.2007794976234436,-0.03150460124015808,0.17907169461250305
3G4,3H3,0.033858299255371094,-0.22885720431804657,-0.3198957145214081
3G4,3H4,0.0,0.4237610995769501,0.051614001393318176
3G4,3H5,-0.31426969170570374,-0.04931249842047691,0.2802915871143341
3G4,3H6,0.5716850161552429,0.1281484067440033,0.4338347017765045
3G4,3H7,0.0,0.7491108775138855,0.0912415012717247
3G4,3H8,0.25849148631095886,0.06240040063858032,0.03546829894185066
3G4,3H9,0.1118301972746849,-0.1997710019350052,0.07453060150146484
3G4,3I1,-0.8217813968658447,0.603167712688446,-0.42837458848953247
3G4,3I2,-0.3163037896156311,0.0,0.22671200335025787
3G4,3I3,-0.5810871720314026,0.6130995154380798,-0.2271798998117447
3G4,3I4,-0.5591514110565186,0.0,0.4007740020751953
3G4,3I5,0.27117401361465454,0.0,0.1388321965932846
3G4,3I6,-0.11294300109148026,0.0,0.095238097012043
3G4,3K1,0.0,0.5915778279304504,-0.39304319024086
3G4,3K2,0.0,-0.09955660253763199,-0.03720080107450485
3G4,3K3,0.0,-0.3312537968158722,-0.39309629797935486
3G4,3K4,0.0,-0.1759929060935974,-0.06576229631900787
3G4,3K5,0.0,-0.20256340503692627,0.1621944010257721
3G4,3K6,0.0,0.2877771854400635,0.15233710408210754
3G4,3L1,0.0,0.1493348926305771,0.6914327144622803
3G4,3L2,0.0,0.49528801441192627,-0.49583199620246887
3G4,3L3,0.0,0.0,0.12717820703983307
3G4,3M1,0.0,0.0,0.3557248115539551
3G4,3M2,0.0,0.0,0.6288384795188904
3G4,3M3,0.0,0.0,0.14881029725074768
3G4,3N,0.0,0.0,-0.2773500978946686
3G5,3P2,0.0,0.22165459394454956,0.0
3G5,3P3,0.0,-0.09356389939785004,0.0
3G5,3P4,0.0,0.17347219586372375,0.0
3G5,3P5,0.0,0.41349801421165466,0.0
3G5,3P6,0.0,0.2680321931838989,0.0
3G5,3D1,-0.6301243901252747,0.47576668858528137,-0.103227898478508
3G5,3D2,-0.5170863270759583,0.29129698872566223,0.3896653950214386
3G5,3D3,0.44556519389152527,-0.46453550457954407,-0.0364965982735157
3G5,3D4,0.331303209066391,-0.1866372972726822,-0.3128770887851715
3G5,3D5,-0.09808160364627838,0.30216819047927856,-0.22150729596614838
3G5,3F2,0.1643833965063095,0.8488724827766418,0.4425708055496216
3G5,3F3,-0.7166451215744019,-0.2523232102394104,-0.20046010613441467
3G5,3F4,0.4123930037021637,-0.29168909788131714,-0.18168359994888306
3G5,3F6,0.4823139011859894,0.22415919601917267,0.20776599645614624
3G5,3F7,-0.42768868803977966,0.2190321981906891,0.2816818058490753
3G5,3F8,0.16594280302524567,-0.24573589861392975,0.2890860140323639
3G5,3F9,-0.4354879856109619,-0.13910409808158875,-0.048349201679229736
3G5,3G1,0.07110690325498581,0.2634682059288025,-0.08735699951648712
3G5,3G2,0.09740330278873444,-0.3936595022678375,0.11468009650707245
3G5,3G3,-0.041843101382255554,0.24242420494556427,-0.36334851384162903
3G5,3G4,0.1216076985001564,-0.18630020320415497,0.09883320331573486
3G5,3G5,0.04203920066356659,0.36148130893707275,-0.007961899973452091
3G5,3G6,0.23670010268688202,-0.3214120864868164,0.5208120942115784
3G5,3G7,-0.14887739717960358,-0.4874275028705597,0.150655597448349
3G5,3H2,-0.39650779962539673,0.4068009853363037,-0.21762360632419586
3G5,3H3,0.24688540399074554,-0.27812719345092773,0.44522491097450256
3G5,3H4,0.3555555045604706,-0.016093499958515167,-0.013939100317656994
3G5,3H5,-0.31031641364097595,0.31837210059165955,-0.1703173965215683
3G5,3H6,-0.10855639725923538,0.1272851973772049,-0.28209930658340454
3G5,3H7,-0.36141011118888855,0.07112380117177963,0.44107431173324585
3G5,3H8,-0.26832911372184753,0.26423558592796326,0.13290449976921082
3G5,3H9,-0.4728392958641052,-0.12251730263233185,-0.29415029287338257
3G5,3I1,-0.749025285243988,0.041996099054813385,0.5965188145637512
3G5,3I2,-0.06406659632921219,0.09257730096578598,-0.2609092891216278
3G5,3I3,0.7061877846717834,-0.07423920184373856,-0.42180249094963074
3G5,3I4,0.36241570115089417,0.5073307156562805,-0.151282399892807
3G5,3I5,0.4394057095050812,-0.24377459287643433,-0.17766830325126648
3G5,3I6,-0.183010995388031,-0.09917010366916656,-0.39808109402656555
3G5,3K1,0.0,-0.6162316203117371,-0.011650299653410912
3G5,3K2,0.0,0.5444545745849609,0.6385859251022339
3G5,3K3,0.0,0.4257935881614685,-0.07244910299777985
3G5,3K4,0.0,-0.4598461985588074,-0.47952041029930115
3G5,3K5,0.0,-0.22565840184688568,0.21682409942150116
3G5,3K6,0.0,-0.34973201155662537,-0.29312780499458313
3G5,3L1,0.0,-0.6049494743347168,0.11355260014533997
3G5,3L2,0.0,0.3875981867313385,0.021398400887846947
3G5,3L3,0.0,-0.3733395040035248,0.18148860335350037
3G5,3M1,0.0,0.0,0.32423079013824463
3G5,3M2,0.0,0.0,0.038210999220609665
3G5,3M3,0.0,0.0,0.5576124787330627
3G5,3N,0.0,0.0,-0.056176699697971344
3G6,3P2,0.0,-0.3042902946472168,0.0
3G6,3P3,0.0,0.4036867022514343,0.0
3G6,3P4,0.0,-0.4082481861114502,0.0
3G6,3P5,0.0,0.22381840646266937,0.0
3G6,3P6,0.0,-0.2689962089061737,0.0
3G6,3D1,0.0,0.23688970506191254,-0.13159030675888062
3G6,3D2,0.8074690103530884,0.1749545931816101,-0.02294670045375824
3G6,3D3,0.0,-0.41876569390296936,0.2326209992170334
3G6,3D4,0.599288821220398,0.06593850255012512,0.061861198395490646
3G6,3D5,0.12502999603748322,0.40720120072364807,-0.10607060045003891
3G6,3F3,-0.21960259974002838,0.4824751913547516,-0.4511834979057312
3G6,3F4,-0.49065330624580383,0.44916000962257385,0.35683879256248474
3G6,3F5,-0.6382846832275391,-0.1498222053050995,0.2901293933391571
3G6,3F6,-0.21188059449195862,0.3767346143722534,-0.2792971134185791
3G6,3F7,0.08673609793186188,0.2911370098590851,-0.08673609793186188
3G6,3F8,-0.4355163872241974,0.18400880694389343,-0.12182269990444183
3G6,3F9,-0.05007709935307503,-0.2010004073381424,0.26019081473350525
3G6,3G1,-0.31782078742980957,0.0,0.17817409336566925
3G6,3G2,0.3189246952533722,-0.35533449053764343,0.5881221294403076
3G6,3G3,-0.3774805963039398,0.3862892985343933,0.10246430337429047
3G6,3G4,0.5618332028388977,0.0,-0.3149704039096832
3G6,3G5,0.23670010268688202,-0.3214120864868164,0.5208120942115784
3G6,3G6,-0.2538631856441498,0.2868052124977112,0.30866530537605286
3G6,3G7,0.3143269121646881,0.2219109982252121,-0.3409683108329773
3G6,3H2,0.1360826939344406,0.4270589053630829,0.2427397072315216
3G6,3H3,-0.7736824750900269,-0.12662290036678314,-0.11155690252780914
3G6,3H4,0.3965904116630554,0.410304993391037,-0.365372896194458
3G6,3H5,0.18257419764995575,0.5729597210884094,0.3256694972515106
3G6,3H6,-0.6958683729171753,-0.2577030062675476,-0.1345427930355072
3G6,3H7,-0.2003083974123001,0.021759700030088425,-0.274848610162735
3G6,3H8,0.11679880321025848,0.3171994984149933,-0.12821030616760254
3G6,3H9,-0.07940469682216644,0.06665399670600891,-0.3407270014286041
3G6,3I1,0.21218299865722656,-0.2141387015581131,0.0
3G6,3I2,-0.8371102213859558,-0.2697448134422302,-0.7450137138366699
3G6,3I3,-0.375090092420578,0.3785473108291626,0.0
3G6,3I4,-0.4619913101196289,-0.029802899807691574,-0.08231309801340103
3G6,3I5,0.250060111284256,-0.05162009969353676,0.23381569981575012
3G6,3I6,0.3645220994949341,0.4514913856983185,0.1603962928056717
3G6,3K1,0.0,0.5096685886383057,-0.1819273978471756
3G6,3K2,0.0,0.6554880142211914,-0.428631991147995
3G6,3K3,0.0,0.3820624053478241,-0.219412699341774
3G6,3K4,0.0,0.1499558985233307,-0.09805800020694733
3G6,3K5,0.0,-0.22788579761981964,0.41773730516433716
3G6,3K6,0.0,-0.36983010172843933,-0.31287840008735657
3G6,3L1,0.0,-0.5590928196907043,-0.25331559777259827
3G6,3L2,0.0,-0.3545841872692108,-0.305510014295578
3G6,3L3,0.0,0.1699700951576233,0.16717149317264557
3G6,3M2,0.0,0.0,0.31661251187324524
3G6,3M3,0.0,0.0,-0.2209302932024002
3G6,3N,0.0,0.0,0.5012804269790649
3G7,3P2,0.0,0.4146777093410492,0.0
3G7,3P3,0.0,-0.250060111284256,0.0
3G7,3P4,0.0,-0.1854494959115982,0.0
3G7,3P5,0.0,-0.16355769336223602,0.0
3G7,3P6,0.0,0.2684985101222992,0.0
3G7,3D1,0.0,0.19369569420814514,-0.28968268632888794
3G7,3D2,-0.7618116736412048,0.14305379986763,-0.5081189870834351
3G7,3D3,0.0,0.0684816986322403,-0.10241830348968506
3G7,3D4,0.0,-0.20487859845161438,-0.10751129686832428
3G7,3D5,-0.4325214922428131,0.3551037013530731,-0.008511999621987343
3G7,3F3,0.538682222366333,-0.05057710036635399,-0.02636910043656826
3G7,3F4,0.462909996509552,0.48895710706710815,0.8157575130462646
3G7,3F6,-0.5197402238845825,0.1982446014881134,0.19081370532512665
3G7,3F7,0.24549509584903717,0.3399825096130371,-0.07610920071601868
3G7,3F8,-0.46567609906196594,-0.3793574869632721,0.13409020006656647
3G7,3F9,0.5134016871452332,0.23695150017738342,-0.06090160086750984
3G7,3G1,-0.25987011194229126,0.0,-0.392232209444046
3G7,3G2,-0.7329409122467041,-0.08194819837808609,-0.1979617029428482
3G7,3G3,-0.33549079298973083,0.5750166177749634,-0.023016799241304398
3G7,3G4,-0.09187790006399155,0.0,-0.1386750042438507
3G7,3G5,-0.14887739717960358,-0.4874275028705597,0.150655597448349
3G7,3G6,0.3143269121646881,0.2219109982252121,-0.3409683108329773
3G7,3G7,0.8448982834815979,-0.011256099678575993,0.28790751099586487
3G7,3H2,0.5563486218452454,0.13430379331111908,0.07633809745311737
3G7,3H3,-0.7216877937316895,-0.6132441163063049,0.28632301092147827
3G7,3H4,-0.8017836809158325,0.07742089778184891,-0.03667160123586655
3G7,3H5,-0.24880670011043549,-0.06006250157952309,-0.034139398485422134
3G7,3H6,0.1392620950937271,0.19750680029392242,0.23612679541110992
3G7,3H7,0.03779640048742294,-0.1026465967297554,-0.3007968068122864
3G7,3H8,0.036731500178575516,-0.25492849946022034,0.2016012966632843
3G7,3H9,0.3019298017024994,-0.7374966740608215,-0.42861470580101013
3G7,3I1,0.46709930896759033,0.471404492855072,0.0
3G7,3I2,0.4045198857784271,0.5938156843185425,0.351443886756897
3G7,3I3,0.16514460742473602,0.16666659712791443,0.0
3G7,3I4,0.3813849985599518,0.22306710481643677,-0.29510369896888733
3G7,3I5,-0.24221199750900269,0.27727270126342773,-0.37841901183128357
3G7,3I6,-0.9308515787124634,0.4903300106525421,-0.2595931887626648
3G7,3K1,0.0,0.2916471064090729,0.019071200862526894
3G7,3K2,0.0,0.480996698141098,0.26695388555526733
3G7,3K3,0.0,0.22242359817028046,0.11500349640846252
3G7,3K4,0.0,-0.41013988852500916,-0.18409250676631927
3G7,3K5,0.0,-0.1562570035457611,0.6261311769485474
3G7,3K6,0.0,-0.1078089028596878,0.5352725982666016
3G7,3L1,0.0,-0.2970862090587616,0.02655469998717308
3G7,3L2,0.0,0.3199101984500885,0.16013069450855255
3G7,3L3,0.0,0.22450309991836548,-0.36472541093826294
3G7,3M1,0.0,0.0,-0.4043869078159332
3G7,3M2,0.0,0.0,0.08935769647359848
3G7,3M3,0.0,0.0,-0.44406381249427795
3G7,3N,0.0,0.0,-0.1576453000307083
3H1,3P1,0.0,0.13801309466362,-0.09258200228214264
3H1,3P2,0.0,0.3944053053855896,-0.2645750939846039
3H1,3P3,0.0,0.5266354084014893,0.39886200428009033
3H1,3D1,0.0,-0.4665693938732147,0.37796440720558167
3H1,3D2,0.0,-0.41637280583381653,-0.5582904815673828
3H1,3F1,0.16714219748973846,0.20314979553222656,-0.24944379925727844
3H1,3F2,-0.1364710032939911,-0.16587109863758087,0.20366999506950378
3H1,3F3,-1.1155459880828857,-0.6779351234436035,-0.4756706953048706
3H1,3F4,-0.7417982220649719,0.2635459005832672,-0.04257940128445625
3H1,3G1,-0.6259685754776001,-0.09822169691324234,0.5582904815673828
3H1,3G2,-0.9663733839988708,0.9914600849151611,-0.5303947925567627
3H1,3G3,-0.2828426957130432,-0.8876252770423889,-0.5045248866081238
3H1,3H1,0.21306529641151428,-0.18170270323753357,-0.2323106974363327
3H1,3H2,0.6088848114013672,-0.5192586779594421,-0.6638829708099365
3H1,3H3,0.36106839776039124,0.9622504115104675,-0.3936823010444641
3H1,3H4,1.2117810249328613,-0.5345224738121033,0.3189190924167633
3H1,3I1,0.6094493865966797,0.6709817051887512,0.29717281460762024
3H1,3I2,1.055596947669983,-0.19369569420814514,-1.0294359922409058
3H1,3K1,1.3522460460662842,0.15662379562854767,1.136093020439148
3H1,3K2,-0.6969320178031921,1.2155790328979492,-0.275543212890625
3H1,3L1,0.0,-1.243162989616394,1.3442440032958984
3H1,3M1,0.0,-0.8312094211578369,-1.3638689517974854
3H2,3P1,0.0,0.3944053053855896,-0.2645750939846039
3H2,3P2,0.0,-0.023002199828624725,0.015430299565196037
3H2,3P3,0.0,0.07166600227355957,0.05427819862961769
3H2,3P4,0.0,-0.6000686287879944,0.4025382101535797
3H2,3P5,0.0,0.2533775866031647,0.1919025033712387
3H2,3P6,0.0,-0.08840949833393097,0.1596726030111313
3H2,3D1,0.0,-0.2751322090625763,0.22288259863853455
3H2,3D2,0.0,0.0849917009472847,0.11396060138940811
3H2,3D3,0.0,0.14965219795703888,-0.12123219668865204
3H2,3D4,0.0,0.1708398014307022,0.22906939685344696
3H2,3D5,0.0,-0.2753070890903473,-0.15440140664577484
3H2,3F1,-0.5458840131759644,-0.663484513759613,0.8146800994873047
3H2,3F2,-0.0185713991522789,-0.022572200745344162,0.027715999633073807
3H2,3F3,0.22770999372005463,0.1383828967809677,0.0970958024263382
3H2,3F4,-0.10094589740037918,0.035864099860191345,-0.005794300232082605
3H2,3F5,-0.6565964818000793,-0.7980477809906006,0.9799078702926636
3H2,3F6,0.4577142894268036,0.27816009521484375,0.19517000019550323
3H2,3F7,-0.3568978011608124,0.1267985999584198,-0.020486000925302505
3H2,3F8,0.031016100198030472,-0.05026400089263916,0.23144319653511047
3H2,3F9,-0.37089911103248596,0.35833001136779785,0.10644839704036713
3H2,3G1,-0.36912861466407776,-0.05792050063610077,0.32921940088272095
3H2,3G2,0.19726009666919708,-0.20238089561462402,0.10826639831066132
3H2,3G3,-0.03849000111222267,-0.120790496468544,-0.06865710020065308
3H2,3G4,0.2007794976234436,0.03150460124015808,-0.17907169461250305
3H2,3G5,0.39650779962539673,-0.4068009853363037,0.21762360632419586
3H2,3G6,-0.1360826939344406,-0.4270589053630829,-0.2427397072315216
3H2,3G7,-0.5563486218452454,-0.13430379331111908,-0.07633809745311737
3H2,3H1,0.6088848114013672,-0.5192586779594421,-0.6638829708099365
3H2,3H2,-0.03551090136170387,0.030283799394965172,0.03871839866042137
3H2,3H3,-0.07370279729366302,-0.19641849398612976,0.08036009967327118
3H2,3H4,0.16490240395069122,-0.07273919880390167,0.043399401009082794
3H2,3H5,-0.926388680934906,0.7900270223617554,1.010064959526062
3H2,3H6,-0.14814810454845428,-0.3948161005973816,0.1615297943353653
3H2,3H7,0.5830183029174805,-0.25717219710350037,0.15343999862670898
3H2,3H8,0.5275166034698486,0.2499264031648636,0.23683269321918488
3H2,3H9,-0.2282177060842514,-0.2811245918273926,0.24883170425891876
3H2,3I1,0.3593873977661133,0.3956725001335144,0.1752403974533081
3H2,3I2,0.14364859461784363,-0.026358600705862045,-0.14008860290050507
3H2,3I3,-0.19548089802265167,-0.2152175009250641,-0.09531819820404053
3H2,3I4,0.5078744888305664,-0.09319189935922623,-0.49528801441192627
3H2,3I5,-0.6450871825218201,0.41967400908470154,-0.28595471382141113
3H2,3I6,-0.34195199608802795,-0.37647679448127747,0.04904080182313919
3H2,3K1,-0.27602618932724,-0.03197069838643074,-0.23190410435199738
3H2,3K2,-0.0948403999209404,0.16541939973831177,-0.03749670088291168
3H2,3K3,-0.5548334717750549,-0.06426350027322769,-0.4661448895931244
3H2,3K4,-0.33531150221824646,0.5848459005355835,-0.13257069885730743
3H2,3K5,0.8270040154457092,0.24040819704532623,-0.33844178915023804
3H2,3K6,-0.08307410031557083,0.46185851097106934,0.27917981147766113
3H2,3L1,0.0,0.25375959277153015,-0.274392694234848
3H2,3L2,0.0,0.5100759863853455,-0.5515500903129578
3H2,3L3,0.0,-0.6628807783126831,-0.4244089126586914
3H2,3M1,0.0,-0.11311320215463638,-0.18559910356998444
3H2,3M2,0.0,-0.39991581439971924,-0.656191885471344
3H2,3M3,0.0,-0.7886446118354797,0.33274999260902405
3H2,3N,0.0,0.0,-0.7734925150871277
3H2,3O,0.0,0.0,0.8094878792762756
3H3,3P1,0.0,0.7601168751716614,0.7844644784927368
3H3,3P2,0.0,-0.15515820682048798,-0.16012810170650482
3H3,3P3,0.0,-0.01559399999678135,-0.016093499958515167
3H3,3P4,0.0,0.23129619657993317,0.23870490491390228
3H3,3P5,0.0,0.11026609688997269,-0.2617357075214386
3H3,3P6,0.0,0.2385420948266983,-0.2745887041091919
3H3,3D1,0.0,-0.1784489005804062,-0.09658519923686981
3H3,3D2,0.0,-0.013179300352931023,-0.16613060235977173
3H3,3D3,0.0,0.20189179480075836,-0.10424140095710754
3H3,3D4,0.0,-0.1589486002922058,0.387138307094574
3H3,3D5,0.0,-0.4428344964981079,0.37692180275917053
3H3,3F1,-0.4602735936641693,0.3442651927471161,0.07548510283231735
3H3,3F2,-0.25054121017456055,0.18739420175552368,0.041088901460170746
3H3,3F3,0.0,-0.19147560000419617,-0.10795839875936508
3H3,3F4,0.052378300577402115,0.2282043993473053,0.2697280943393707
3H3,3F5,-0.22144930064678192,0.16563460230827332,0.03631779924035072
3H3,3F6,-0.17642579972743988,0.5938156843185425,0.2893393039703369
3H3,3F7,-0.1203702986240387,0.5263404846191406,0.44614219665527344
3H3,3F8,0.7113320231437683,-0.3859942853450775,-0.03431139886379242
3H3,3F9,-0.5677276849746704,-0.16313709318637848,0.07417050004005432
3H3,3G1,0.19153140485286713,-0.046236101537942886,0.015017500147223473
3H3,3G2,0.1364710032939911,-0.1482498049736023,0.15114189684391022
3H3,3G3,0.22253939509391785,-0.09848950058221817,0.0
3H3,3G4,-0.033858299255371094,0.22885720431804657,0.3198957145214081
3H3,3G5,-0.24688540399074554,0.27812719345092773,-0.44522491097450256
3H3,3G6,0.7736824750900269,0.12662290036678314,0.11155690252780914
3H3,3G7,0.7216877937316895,0.6132441163063049,-0.28632301092147827
3H3,3H1,0.36106839776039124,0.9622504115104675,-0.3936823010444641
3H3,3H2,-0.07370279729366302,-0.19641849398612976,0.08036009967327118
3H3,3H3,0.21306529641151428,0.06406179815530777,0.19657060503959656
3H3,3H4,0.36585861444473267,0.11951810121536255,0.06433950364589691
3H3,3H5,0.10986959934234619,0.29280349612236023,-0.11979369819164276
3H3,3H6,-0.25916269421577454,-0.2762683928012848,-0.23467829823493958
3H3,3H7,0.642579972743988,0.04447999969124794,0.28206849098205566
3H3,3H8,-0.3649531900882721,-0.18155260384082794,-0.41664358973503113
3H3,3H9,-0.07668860256671906,0.4119580090045929,0.5853098034858704
3H3,3I1,0.28688758611679077,-0.20530439913272858,0.13988889753818512
3H3,3I2,-0.12777529656887054,0.21492159366607666,0.0
3H3,3I3,-0.4810684025287628,0.5424013137817383,-0.6924148201942444
3H3,3I4,-0.03011690080165863,0.6051269769668579,-0.25699231028556824
3H3,3I5,0.1286713033914566,0.4029723107814789,-0.38577398657798767
3H3,3I6,-0.41569361090660095,0.08930020034313202,-0.31553080677986145
3H3,3K1,0.0,-0.1990654021501541,-0.12032909691333771
3H3,3K2,0.2812016010284424,-0.2651593089103699,-0.27238500118255615
3H3,3K3,-0.3290160000324249,0.28200098872184753,0.6772379875183105
3H3,3K4,0.9941979050636292,-0.5050469040870667,-0.5503007769584656
3H3,3K5,0.4904128909111023,1.0032789707183838,-0.5690916776657104
3H3,3K6,-0.04926289990544319,0.27388179302215576,0.028971899300813675
3H3,3L1,0.0,-0.02507990039885044,0.10169669985771179
3H3,3L2,0.0,-0.302474707365036,-0.5723705887794495
3H3,3L3,0.0,-0.03930880129337311,0.04404300078749657
3H3,3M1,0.0,-0.335380494594574,0.05503010004758835
3H3,3M2,0.0,-0.8893120288848877,0.2529289126396179
3H3,3M3,0.0,0.5845823287963867,-1.114861011505127
3H3,3N,0.0,0.0,0.2981424033641815
3H3,3O,0.0,0.0,0.4800257980823517
3H4,3P1,0.0,-0.3518657982349396,0.6354889273643494
3H4,3P2,0.0,-0.04788289964199066,0.08647909760475159
3H4,3P3,0.0,0.18768389523029327,0.0707734003663063
3H4,3P4,0.0,0.10706929862499237,-0.19337309896945953
3H4,3P5,0.0,-0.33688580989837646,0.20281140506267548
3H4,3P6,0.0,-0.5181413292884827,-0.07670419663190842
3H4,3D1,0.0,0.0,0.09059710055589676
3H4,3D2,0.0,0.1850588023662567,-0.17640019953250885
3H4,3D3,0.0,0.0,0.1281237006187439
3H4,3D4,0.0,-0.5322207808494568,-0.29344359040260315
3H4,3D5,0.0,-0.03526749834418297,-0.1104338988661766
3H4,3F1,0.8522611856460571,0.47809138894081116,0.48919960856437683
3H4,3F2,-0.11597809940576553,-0.06505999714136124,-0.06657160073518753
3H4,3F3,-0.06771659851074219,-0.07491850107908249,0.07773890346288681
3H4,3F4,0.24246430397033691,0.09158329665660858,0.11412350088357925
3H4,3F6,0.16333849728107452,-0.024179499596357346,-0.46878328919410706
3H4,3F7,-0.9258201122283936,0.16285960376262665,-0.23028309643268585
3H4,3F8,-0.37447839975357056,0.7758924961090088,-0.3928421139717102
3H4,3F9,-0.15441760420799255,0.26579299569129944,0.35113489627838135
3H4,3G1,0.0,-0.299644410610199,-0.0364965982735157
3H4,3G2,0.07370279729366302,-0.040031999349594116,-0.2889415919780731
3H4,3G3,-0.08012329787015915,0.05802590027451515,-0.20888489484786987
3H4,3G4,0.0,-0.4237610995769501,-0.051614001393318176
3H4,3G5,-0.3555555045604706,0.016093499958515167,0.013939100317656994
3H4,3G6,-0.3965904116630554,-0.410304993391037,0.365372896194458
3H4,3G7,0.8017836809158325,-0.07742089778184891,0.03667160123586655
3H4,3H1,1.2117810249328613,-0.5345224738121033,0.3189190924167633
3H4,3H2,0.16490240395069122,-0.07273919880390167,0.043399401009082794
3H4,3H3,0.36585861444473267,0.11951810121536255,0.06433950364589691
3H4,3H4,0.24311290681362152,0.20577439665794373,-0.08637189865112305
3H4,3H5,-0.36873310804367065,0.162650004029274,-0.09704399853944778
3H4,3H6,0.22773779928684235,0.3565674126148224,-0.24830849468708038
3H4,3H7,-0.5736665725708008,-0.23335619270801544,0.7518439888954163
3H4,3H8,0.6476054191589355,-0.3281661868095398,0.7458304762840271
3H4,3H9,-0.3191516101360321,0.6683139204978943,-0.002656300086528063
3H4,3I1,0.1460835039615631,-0.04386340081691742,-0.16188989579677582
3H4,3I2,0.2990283966064453,-0.17305119335651398,-0.056080300360918045
3H4,3I3,0.20659320056438446,-0.062032300978899,-0.22894689440727234
3H4,3I4,-0.6668649911880493,0.6655501127243042,-0.039654798805713654
3H4,3I5,-0.8507885932922363,0.6337630748748779,0.6181567907333374
3H4,3I6,0.29568320512771606,-0.012056900188326836,0.5889611840248108
3H4,3K1,0.22099779546260834,0.312283992767334,-0.18567189574241638
3H4,3K2,0.2277994006872177,0.019866200163960457,0.3422437012195587
3H4,3K3,-0.5330668091773987,0.1543560028076172,0.1343573033809662
3H4,3K4,-0.16107849776744843,0.08428529649972916,-0.6495864987373352
3H4,3K5,-0.6621330976486206,-0.7044789791107178,-0.4238159954547882
