5G2,3G6,6,6,ζ,-0.9166666865348816
5G2,3G6,6,6,M0,1.0194439888000488
5G2,3G6,6,6,M2,-1.8371210098266602
5G2,3G6,6,6,M4,-2.2404730319976807
5G2,3G6,6,6,P2,0.00867283996194601
5G2,3G6,6,6,P4,-0.017070960253477097
5G2,3G6,6,6,P6,-0.0021460698917508125
5G2,3G7,6,6,ζ,0.3406926095485687
5G2,3G7,6,6,M0,0.21577200293540955
5G2,3G7,6,6,M2,2.231019973754883
5G2,3G7,6,6,M4,2.178330898284912
5G2,3G7,6,6,P2,0.01880118064582348
5G2,3G7,6,6,P4,0.006230909842997789
5G2,3G7,6,6,P6,-0.006506119854748249
5G3,5G3,6,6,ζ,0.05000000074505806
5G3,5G3,6,6,M0,30.510000228881836
5G3,5G3,6,6,M2,-7.768332004547119
5G3,5G3,6,6,M4,-10.33590030670166
5G3,5G3,6,6,P2,-0.15840740501880646
5G3,5G3,6,6,P4,-0.017971379682421684
5G3,5G3,6,6,P6,-0.0032250499352812767
5G3,5H1,6,6,M0,0.6601586937904358
5G3,5H1,6,6,M2,-0.616814911365509
5G3,5H1,6,6,M4,0.15959550440311432
5G3,5H1,6,6,P2,0.03423044830560684
5G3,5H1,6,6,P4,-0.010608609765768051
5G3,5H1,6,6,P6,-0.0020924299024045467
5G3,5H2,6,6,ζ,0.8124039173126221
5G3,5H2,6,6,M0,0.027080150321125984
5G3,5H2,6,6,M2,0.46255049109458923
5G3,5H2,6,6,M4,-0.6272308826446533
5G3,5H2,6,6,P2,-0.018755489960312843
5G3,5H2,6,6,P4,0.019458400085568428
5G3,5H2,6,6,P6,0.0017810299759730697
5G3,3F1,6,6,M0,-2.162921905517578
5G3,3F1,6,6,M2,-2.9465889930725098
5G3,3F1,6,6,M4,-2.3225040435791016
5G3,3F1,6,6,P2,-0.05746892839670181
5G3,3F1,6,6,P4,-0.014248499646782875
5G3,3F1,6,6,P6,0.03196778893470764
5G3,3F2,6,6,ζ,-0.7198445200920105
5G3,3F2,6,6,M0,1.2621270418167114
5G3,3F2,6,6,M2,1.2621270418167114
5G3,3F2,6,6,M4,0.5475177764892578
5G3,3F2,6,6,P2,0.04825622960925102
5G3,3F2,6,6,P4,0.014663489535450935
5G3,3F2,6,6,P6,-0.01794484071433544
5G3,3F4,6,6,ζ,1.3243210315704346
5G3,3F4,6,6,M0,0.22072020173072815
5G3,3F4,6,6,M2,-1.0634700059890747
5G3,3F4,6,6,M4,-1.0306349992752075
5G3,3F4,6,6,P2,-0.041691578924655914
5G3,3F4,6,6,P4,-0.015302450396120548
5G3,3F4,6,6,P6,0.006821020040661097
5G3,3F5,6,6,ζ,0.10180140286684036
5G3,3F5,6,6,M0,0.09162124246358871
5G3,3F5,6,6,M2,0.3065352141857147
5G3,3F5,6,6,M4,0.31232529878616333
5G3,3F5,6,6,P2,0.00018852000357583165
5G3,3F5,6,6,P4,0.0016281399875879288
5G3,3F5,6,6,P6,8.872999751474708e-05
5G3,3F6,6,6,M0,1.3010410070419312
5G3,3F6,6,6,M2,1.6671340465545654
5G3,3F6,6,6,M4,5.831387996673584
5G3,3F6,6,6,P2,0.06814976781606674
5G3,3F6,6,6,P4,-0.029697120189666748
5G3,3F6,6,6,P6,0.003446290036663413
5G3,3F7,6,6,ζ,0.23410910367965698
5G3,3F7,6,6,M0,-1.1003129482269287
5G3,3F7,6,6,M2,1.5306940078735352
5G3,3F7,6,6,M4,5.248023986816406
5G3,3F7,6,6,P2,0.0025144999381154776
5G3,3F7,6,6,P4,-0.011089189909398556
5G3,3F7,6,6,P6,0.012670139782130718
5G3,3F8,6,6,ζ,-1.29305100440979
5G3,3F8,6,6,M0,-0.8816257119178772
5G3,3F8,6,6,M2,2.7932980060577393
5G3,3F8,6,6,M4,3.9760239124298096
5G3,3F8,6,6,P2,0.01676177978515625
5G3,3F8,6,6,P4,-0.01819740980863571
5G3,3F8,6,6,P6,-0.009771039709448814
5G3,3F9,6,6,ζ,1.2705320119857788
5G3,3F9,6,6,M0,3.2844600677490234
5G3,3F9,6,6,M2,3.1077919006347656
5G3,3F9,6,6,M4,1.7131190299987793
5G3,3F9,6,6,P2,0.026782279834151268
5G3,3F9,6,6,P4,0.018557490780949593
5G3,3F9,6,6,P6,-0.00554148992523551
5G3,3G1,6,6,ζ,0.21354040503501892
5G3,3G1,6,6,M0,0.7189192175865173
5G3,3G1,6,6,M2,0.1667339950799942
5G3,3G1,6,6,M4,-0.1724597066640854
5G3,3G1,6,6,P2,0.005931669846177101
5G3,3G1,6,6,P4,0.0006699700024910271
5G3,3G1,6,6,P6,-0.005939220078289509
5G3,3G2,6,6,ζ,0.700825572013855
5G3,3G2,6,6,M0,1.2922240495681763
5G3,3G2,6,6,M2,1.5299309492111206
5G3,3G2,6,6,M4,1.33030104637146
5G3,3G2,6,6,P2,0.013729619793593884
5G3,3G2,6,6,P4,0.0007762099849060178
5G3,3G2,6,6,P6,-0.016300439834594727
5G3,3G3,6,6,ζ,0.7719023823738098
5G3,3G3,6,6,M0,0.3344910144805908
5G3,3G3,6,6,M2,0.3033030033111572
5G3,3G3,6,6,M4,0.42280951142311096
5G3,3G3,6,6,P2,-0.012865040451288223
5G3,3G3,6,6,P4,-0.006084010004997253
5G3,3G3,6,6,P6,-0.0023854500614106655
5G3,3G4,6,6,ζ,-0.15099580585956573
5G3,3G4,6,6,M0,-0.900941789150238
5G3,3G4,6,6,M2,2.15161395072937
5G3,3G4,6,6,M4,-1.144798994064331
5G3,3G4,6,6,P2,-0.050835251808166504
5G3,3G4,6,6,P4,0.026980049908161163
5G3,3G4,6,6,P6,-0.009224900044500828
5G3,3G5,6,6,ζ,0.3975904881954193
5G3,3G5,6,6,M0,-1.1886940002441406
5G3,3G5,6,6,M2,-1.701606035232544
5G3,3G5,6,6,M4,-4.276251792907715
5G3,3G5,6,6,P2,-0.04669139161705971
5G3,3G5,6,6,P4,0.02400979958474636
5G3,3G5,6,6,P6,0.0006252499879337847
5G3,3G6,6,6,ζ,0.13645440340042114
5G3,3G6,6,6,M0,0.19558459520339966
5G3,3G6,6,6,M2,-0.8213446736335754
5G3,3G6,6,6,M4,-1.2344260215759277
5G3,3G6,6,6,P2,0.022894009947776794
5G3,3G6,6,6,P4,-0.0004490000137593597
5G3,3G6,6,6,P6,-0.005157609935849905
5G3,3G7,6,6,ζ,-0.815345287322998
5G3,3G7,6,6,M0,-0.11586479842662811
5G3,3G7,6,6,M2,-2.3432610034942627
5G3,3G7,6,6,M4,-2.7974131107330322
5G3,3G7,6,6,P2,0.04578967019915581
5G3,3G7,6,6,P4,-0.01744033955037594
5G3,3G7,6,6,P6,-0.012707299552857876
5H1,5H1,6,6,M0,50.866661071777344
5H1,5H1,6,6,M2,-4.743433952331543
5H1,5H1,6,6,M4,-0.263544499874115
5H1,5H1,6,6,P2,-0.15037040412425995
5H1,5H1,6,6,P4,-0.07284969836473465
5H1,5H1,6,6,P6,-0.010301150381565094
5H1,5H2,6,6,M0,0.568819522857666
5H1,5H2,6,6,M2,-3.188836097717285
5H1,5H2,6,6,M4,1.701997995376587
5H1,5H2,6,6,P2,0.08216279000043869
5H1,5H2,6,6,P4,-0.0417865514755249
5H1,5H2,6,6,P6,0.009465339593589306
5H1,3G1,6,6,ζ,1.6101529598236084
5H1,3G1,6,6,M0,-0.4063718914985657
5H1,3G1,6,6,M2,-1.7493280172348022
5H1,3G1,6,6,M4,-1.3996690511703491
5H1,3G1,6,6,P2,-0.06432090699672699
5H1,3G1,6,6,P4,-0.02198478952050209
5H1,3G1,6,6,P6,0.01587557978928089
5H1,3G2,6,6,M0,0.28408700227737427
5H1,3G2,6,6,M2,1.2740869522094727
5H1,3G2,6,6,M4,1.4126089811325073
5H1,3G2,6,6,P2,0.015782620757818222
5H1,3G2,6,6,P4,0.003913050051778555
5H1,3G2,6,6,P6,-0.008779269643127918
5H1,3G3,6,6,ζ,1.2472189664840698
5H1,3G3,6,6,M0,1.8708289861679077
5H1,3G3,6,6,M2,0.4850296080112457
5H1,3G3,6,6,M4,-0.15747709572315216
5H1,3G3,6,6,P2,-0.0023096699733287096
5H1,3G3,6,6,P4,-0.005249230191111565
5H1,3G3,6,6,P6,-0.014132569544017315
5H1,3G4,6,6,ζ,-1.138550043106079
5H1,3G4,6,6,M0,0.287348210811615
5H1,3G4,6,6,M2,3.8778059482574463
5H1,3G4,6,6,M4,0.9897155165672302
5H1,3G4,6,6,P2,-0.04993956908583641
5H1,3G4,6,6,P4,0.0114382803440094
5H1,3G4,6,6,P6,-0.011225730180740356
5H1,3G5,6,6,M0,2.1413869857788086
5H1,3G5,6,6,M2,3.3133089542388916
5H1,3G5,6,6,M4,2.1385281085968018
5H1,3G5,6,6,P2,0.04377945885062218
5H1,3G5,6,6,P4,0.0017697400180622935
5H1,3G5,6,6,P6,-0.016289539635181427
5H1,3G6,6,6,ζ,-1.763833999633789
5H1,3G6,6,6,M0,1.4698619842529297
5H1,3G6,6,6,M2,1.0707730054855347
5H1,3G6,6,6,M4,-4.663875102996826
5H1,3G6,6,6,P2,-0.07904589176177979
5H1,3G6,6,6,P4,0.013092439621686935
5H1,3G6,6,6,P6,-0.012718670070171356
5H1,3G7,6,6,M0,2.08320689201355
5H1,3G7,6,6,M2,7.186820983886719
5H1,3G7,6,6,M4,4.011940002441406
5H1,3G7,6,6,P2,-0.0017805099487304688
5H1,3G7,6,6,P4,0.02427981048822403
5H1,3G7,6,6,P6,-0.020951520651578903
5H2,5H2,6,6,ζ,-1.7999999523162842
5H2,5H2,6,6,M0,53.07332992553711
5H2,5H2,6,6,M2,-1.790505051612854
5H2,5H2,6,6,M4,1.8058409690856934
5H2,5H2,6,6,P2,-0.2436296045780182
5H2,5H2,6,6,P4,-0.08275175094604492
5H2,5H2,6,6,P6,0.0016006400110200047
5H2,3G1,6,6,ζ,0.490653395652771
5H2,3G1,6,6,M0,1.9789689779281616
5H2,3G1,6,6,M2,1.8501100540161133
5H2,3G1,6,6,M4,1.2302370071411133
5H2,3G1,6,6,P2,0.03180160000920296
5H2,3G1,6,6,P4,0.0060449400916695595
5H2,3G1,6,6,P6,-0.023755179718136787
5H2,3G2,6,6,ζ,-2.0976181030273438
5H2,3G2,6,6,M0,-2.26076602935791
5H2,3G2,6,6,M2,-3.539112091064453
5H2,3G2,6,6,M4,-3.6908938884735107
5H2,3G2,6,6,P2,-0.009063789620995522
5H2,3G2,6,6,P4,0.005618039984256029
5H2,3G2,6,6,P6,0.030971290543675423
5H2,3G3,6,6,ζ,-0.7601168751716614
5H2,3G3,6,6,M0,-0.8361284732818604
5H2,3G3,6,6,M2,-2.571345090866089
5H2,3G3,6,6,M4,-2.9361159801483154
5H2,3G3,6,6,P2,-0.015483870171010494
5H2,3G3,6,6,P4,-0.000988829997368157
5H2,3G3,6,6,P6,0.018009180203080177
5H2,3G4,6,6,ζ,-0.34694430232048035
5H2,3G4,6,6,M0,-2.6483418941497803
5H2,3G4,6,6,M2,-2.3175179958343506
5H2,3G4,6,6,M4,-1.383378028869629
5H2,3G4,6,6,P2,-0.017861200496554375
5H2,3G4,6,6,P4,-0.004911589901894331
5H2,3G4,6,6,P6,0.0049210200086236
5H2,3G5,6,6,ζ,-0.3162277936935425
5H2,3G5,6,6,M0,3.587428092956543
5H2,3G5,6,6,M2,6.250129222869873
5H2,3G5,6,6,M4,1.0807520151138306
5H2,3G5,6,6,P2,-0.06765712052583694
5H2,3G5,6,6,P4,0.03211158886551857
5H2,3G5,6,6,P6,-0.010716370306909084
5H2,3G6,6,6,ζ,-0.13437099754810333
5H2,3G6,6,6,M0,3.5249979496002197
5H2,3G6,6,6,M2,4.4246039390563965
5H2,3G6,6,6,M4,6.632987022399902
5H2,3G6,6,6,P2,0.09938473254442215
5H2,3G6,6,6,P4,-0.02546961046755314
5H2,3G6,6,6,P6,-0.012915420345962048
5H2,3G7,6,6,ζ,-0.8874120116233826
5H2,3G7,6,6,M0,-0.5948945879936218
5H2,3G7,6,6,M2,5.564599990844727
5H2,3G7,6,6,M4,6.757791996002197
5H2,3G7,6,6,P2,-0.010919179767370224
5H2,3G7,6,6,P4,-0.005591030232608318
5H2,3G7,6,6,P6,-0.00528948986902833
3D1,3D1,6,6,ζ,0.02380952052772045
3D1,3D1,6,6,M0,-8.702380180358887
3D1,3D1,6,6,M2,-2.3341269493103027
3D1,3D1,6,6,M4,-3.1316730976104736
3D1,3D1,6,6,P2,0.05020282045006752
3D1,3D1,6,6,P4,0.0007415399886667728
3D1,3D1,6,6,P6,0.0067448001354932785
3D1,3D2,6,6,ζ,0.1289529949426651
3D1,3D2,6,6,M0,2.093337059020996
3D1,3D2,6,6,M2,-1.4248650074005127
3D1,3D2,6,6,M4,-4.454798221588135
3D1,3D2,6,6,P2,-0.023641390725970268
3D1,3D2,6,6,P4,0.02183753065764904
3D1,3D2,6,6,P6,0.0067746601998806
3D1,3D3,6,6,ζ,0.033671751618385315
3D1,3D3,6,6,M0,0.05050759017467499
3D1,3D3,6,6,M2,1.1953469514846802
3D1,3D3,6,6,M4,1.471863031387329
3D1,3D3,6,6,P2,0.010912139900028706
3D1,3D3,6,6,P4,0.002579229883849621
3D1,3D3,6,6,P6,-0.006486239843070507
3D1,3D4,6,6,ζ,-1.6718740463256836
3D1,3D4,6,6,M0,-1.564303994178772
3D1,3D4,6,6,M2,0.04433979094028473
3D1,3D4,6,6,M4,0.4865095019340515
3D1,3D4,6,6,P2,0.022680459544062614
3D1,3D4,6,6,P4,0.01189212966710329
3D1,3D4,6,6,P6,0.008050389587879181
3D1,3D5,6,6,ζ,0.4542568027973175
3D1,3D5,6,6,M0,1.0447909832000732
3D1,3D5,6,6,M2,0.35652270913124084
3D1,3D5,6,6,M4,-0.06069264933466911
3D1,3D5,6,6,P2,0.005888510029762983
3D1,3D5,6,6,P4,-0.0002433299960102886
3D1,3D5,6,6,P6,-0.008890800178050995
3D1,3F1,6,6,ζ,-1.4846149682998657
3D1,3F1,6,6,M0,-1.0172359943389893
3D1,3F1,6,6,M2,-0.943921685218811
3D1,3F1,6,6,M4,-1.0288989543914795
3D1,3F1,6,6,P2,0.016190240159630775
3D1,3F1,6,6,P4,0.009580840356647968
3D1,3F1,6,6,P6,0.009345870465040207
3D1,3F2,6,6,ζ,-0.3591653108596802
3D1,3F2,6,6,M0,0.6884000897407532
3D1,3F2,6,6,M2,-2.8084731101989746
3D1,3F2,6,6,M4,-2.0384440422058105
3D1,3F2,6,6,P2,-0.027935080230236053
3D1,3F2,6,6,P4,-0.046558450907468796
3D1,3F3,6,6,M0,0.9227123856544495
3D1,3F3,6,6,M2,6.465976238250732
3D1,3F3,6,6,M4,10.526670455932617
3D1,3F3,6,6,P2,0.03075706958770752
3D1,3F3,6,6,P4,-0.011650409549474716
3D1,3F4,6,6,ζ,-0.26843708753585815
3D1,3F4,6,6,M0,1.9237990379333496
3D1,3F4,6,6,M2,3.885287046432495
3D1,3F4,6,6,M4,1.4705259799957275
3D1,3F4,6,6,P2,-0.07546062767505646
3D1,3F4,6,6,P4,-0.006141920108348131
3D1,3F4,6,6,P6,-0.007083190139383078
3D1,3F5,6,6,ζ,0.7936508059501648
3D1,3F5,6,6,M0,-0.03703704848885536
3D1,3F5,6,6,M2,-0.6366841793060303
3D1,3F5,6,6,M4,-0.5106620192527771
3D1,3F5,6,6,P2,-0.02733685076236725
3D1,3F5,6,6,P4,-0.009753620252013206
3D1,3F5,6,6,P6,0.005395839922130108
3D1,3F6,6,6,M0,-0.2782081961631775
3D1,3F6,6,6,M2,-1.2477220296859741
3D1,3F6,6,6,M4,-1.383376955986023
3D1,3F6,6,6,P2,-0.015456019900739193
3D1,3F6,6,6,P4,-0.0038320699241012335
3D1,3F6,6,6,P6,0.008597600273787975
3D1,3F7,6,6,ζ,-1.3286960124969482
3D1,3F7,6,6,M0,-0.8035444021224976
3D1,3F7,6,6,M2,-0.6348211765289307
3D1,3F7,6,6,M4,-0.7257013916969299
3D1,3F7,6,6,P2,0.017926840111613274
3D1,3F7,6,6,P4,0.00942676980048418
3D1,3F7,6,6,P6,0.006452490109950304
3D1,3F8,6,6,ζ,-0.6048430800437927
3D1,3F8,6,6,M0,-1.4791159629821777
3D1,3F8,6,6,M2,-0.8692744970321655
3D1,3F8,6,6,M4,-0.356649786233902
3D1,3F8,6,6,P2,-0.012728179804980755
3D1,3F8,6,6,P4,-0.0008878199732862413
3D1,3F8,6,6,P6,0.014556899666786194
3D1,3F9,6,6,ζ,0.32876691222190857
3D1,3F9,6,6,M0,0.6246570944786072
3D1,3F9,6,6,M2,-0.3317556083202362
3D1,3F9,6,6,M4,-0.6978368759155273
3D1,3F9,6,6,P2,-0.0030441400595009327
3D1,3F9,6,6,P4,-0.00198749010451138
3D1,3F9,6,6,P6,-0.002370669972151518
3D1,1F1,6,6,M0,0.6659104228019714
3D1,1F1,6,6,M2,9.482158660888672
3D1,1F1,6,6,M4,5.025514125823975
3D1,1F1,6,6,P2,-0.09174764156341553
3D1,1F1,6,6,P4,0.04402713105082512
3D1,1F1,6,6,P6,-0.00823157001286745
3D1,1F2,6,6,ζ,-0.2129589021205902
3D1,1F2,6,6,M0,1.2422599792480469
3D1,1F2,6,6,M2,-0.5560591220855713
3D1,1F2,6,6,M4,-1.5434130430221558
3D1,1F2,6,6,P2,0.017746560275554657
3D1,1F2,6,6,P4,0.005198489874601364
3D1,1F2,6,6,P6,-0.007239270024001598
3D1,1F3,6,6,ζ,-1.6106220483779907
3D1,1F3,6,6,M0,0.05368746072053909
3D1,1F3,6,6,M2,0.16756980121135712
3D1,1F3,6,6,M4,-0.35421839356422424
3D1,1F3,6,6,P2,0.0447394996881485
3D1,1F3,6,6,P4,0.01713165082037449
3D1,1F3,6,6,P6,-0.00497737992554903
3D1,1F4,6,6,M0,0.536873996257782
3D1,1F4,6,6,M2,2.407799005508423
3D1,1F4,6,6,M4,2.6695799827575684
3D1,1F4,6,6,P2,0.029826339334249496
3D1,1F4,6,6,P4,0.0073949601501226425
3D1,1F4,6,6,P6,-0.016591260209679604
3D2,3D2,6,6,ζ,-0.0793650820851326
3D2,3D2,6,6,M0,-8.147618293762207
3D2,3D2,6,6,M2,-1.0770399570465088
3D2,3D2,6,6,M4,-1.8143260478973389
3D2,3D2,6,6,P2,0.044344499707221985
3D2,3D2,6,6,P4,-0.00012511000386439264
3D2,3D2,6,6,P6,-0.005085169803351164
3D2,3D3,6,6,ζ,0.18236710131168365
3D2,3D3,6,6,M0,-0.8328096270561218
3D2,3D3,6,6,M2,-0.5251802802085876
3D2,3D3,6,6,M4,-0.07343246787786484
3D2,3D3,6,6,P2,-0.02127614989876747
3D2,3D3,6,6,P4,-0.005958890076726675
3D2,3D3,6,6,P6,0.009580809623003006
3D2,3D4,6,6,ζ,0.32544079422950745
3D2,3D4,6,6,M0,0.7159696817398071
3D2,3D4,6,6,M2,1.560703992843628
3D2,3D4,6,6,M4,1.6066529750823975
3D2,3D4,6,6,P2,0.015882080420851707
3D2,3D4,6,6,P4,0.00271743000485003
3D2,3D4,6,6,P6,-0.012857500463724136
3D2,3D5,6,6,ζ,0.11183030158281326
3D2,3D5,6,6,M0,-0.3690398931503296
3D2,3D5,6,6,M2,-1.4715280532836914
3D2,3D5,6,6,M4,-1.5690629482269287
3D2,3D5,6,6,P2,-0.021744780242443085
3D2,3D5,6,6,P4,-0.005810589995235205
3D2,3D5,6,6,P6,0.010713419876992702
3D2,3F1,6,6,ζ,1.3401190042495728
3D2,3F1,6,6,M0,1.0572049617767334
3D2,3F1,6,6,M2,-0.1881580948829651
3D2,3F1,6,6,M4,-0.4571661055088043
3D2,3F1,6,6,P2,-0.02233530953526497
3D2,3F1,6,6,P4,-0.010562609881162643
3D2,3F1,6,6,P6,-0.004141429904848337
3D2,3F2,6,6,ζ,-0.030394509434700012
3D2,3F2,6,6,M0,-1.3140560388565063
3D2,3F2,6,6,M2,-4.134912014007568
3D2,3F2,6,6,M4,-3.7832229137420654
3D2,3F2,6,6,P2,-0.03664226830005646
3D2,3F2,6,6,P4,-0.00799402967095375
3D2,3F2,6,6,P6,0.015122650191187859
3D2,3F3,6,6,ζ,-0.4969039857387543
3D2,3F3,6,6,M0,1.1381460428237915
3D2,3F3,6,6,M2,-0.3581581115722656
3D2,3F3,6,6,M4,2.707158088684082
3D2,3F3,6,6,P2,0.03425746038556099
3D2,3F3,6,6,P4,-0.061463840305805206
3D2,3F3,6,6,P6,-0.027129020541906357
3D2,3F4,6,6,ζ,-0.06608463823795319
3D2,3F4,6,6,M0,2.3239760398864746
3D2,3F4,6,6,M2,8.411236763000488
3D2,3F4,6,6,M4,10.218890190124512
3D2,3F4,6,6,P2,0.03898993134498596
3D2,3F4,6,6,P4,-0.011919300071895123
3D2,3F4,6,6,P6,-0.011860719881951809
3D2,3F5,6,6,ζ,-0.21492169797420502
3D2,3F5,6,6,M0,-0.952819287776947
3D2,3F5,6,6,M2,0.17606200277805328
3D2,3F5,6,6,M4,0.7466993927955627
3D2,3F5,6,6,P2,-0.0059700398705899715
3D2,3F5,6,6,P4,-0.000674300012178719
3D2,3F5,6,6,P6,0.005977639928460121
3D2,3F6,6,6,ζ,0.1498222053050995
3D2,3F6,6,6,M0,0.6456621885299683
3D2,3F6,6,6,M2,0.5114060044288635
3D2,3F6,6,6,M4,0.2828696072101593
3D2,3F6,6,6,P2,0.009789969772100449
3D2,3F6,6,6,P4,0.0018654899904504418
3D2,3F6,6,6,P6,-0.007297799922525883
3D2,3F7,6,6,ζ,0.16355110704898834
3D2,3F7,6,6,M0,0.407320111989975
3D2,3F7,6,6,M2,1.796915054321289
3D2,3F7,6,6,M4,2.0418989658355713
3D2,3F7,6,6,P2,0.01804254949092865
3D2,3F7,6,6,P4,0.0038600999396294355
3D2,3F7,6,6,P6,-0.01205809973180294
3D2,3F8,6,6,ζ,0.4196332097053528
3D2,3F8,6,6,M0,0.2612554132938385
3D2,3F8,6,6,M2,1.8604830503463745
3D2,3F8,6,6,M4,2.297105073928833
3D2,3F8,6,6,P2,0.009851610288023949
3D2,3F8,6,6,P4,0.0008690800168551505
3D2,3F8,6,6,P6,-0.010667320340871811
3D2,3F9,6,6,ζ,0.9307733774185181
3D2,3F9,6,6,M0,-0.6110730171203613
3D2,3F9,6,6,M2,-1.212785005569458
3D2,3F9,6,6,M4,-0.8248453736305237
3D2,3F9,6,6,P2,-0.04429040849208832
3D2,3F9,6,6,P4,-0.014471139758825302
3D2,3F9,6,6,P6,0.013131439685821533
3D2,1F1,6,6,ζ,0.4303314983844757
3D2,1F1,6,6,M0,-0.8545150756835938
3D2,1F1,6,6,M2,-6.7100019454956055
3D2,1F1,6,6,M4,-8.557092666625977
3D2,1F1,6,6,P2,0.06650783866643906
3D2,1F1,6,6,P4,0.039059869945049286
3D2,1F1,6,6,P6,0.003736309939995408
3D2,1F2,6,6,ζ,-0.14417380094528198
3D2,1F2,6,6,M0,0.7064517140388489
3D2,1F2,6,6,M2,0.6307240128517151
3D2,1F2,6,6,M4,0.29701921343803406
3D2,1F2,6,6,P2,0.019490160048007965
3D2,1F2,6,6,P4,0.005372869782149792
3D2,1F2,6,6,P6,-0.009059449657797813
3D2,1F3,6,6,ζ,-0.04956347867846489
3D2,1F3,6,6,M0,-0.1139959990978241
3D2,1F3,6,6,M2,0.04020148143172264
3D2,1F3,6,6,M4,0.10538490116596222
3D2,1F3,6,6,P2,9.177999891107902e-05
3D2,1F3,6,6,P4,0.0002086000022245571
3D2,1F3,6,6,P6,0.0005616199923679233
3D2,1F4,6,6,ζ,-1.7347220182418823
3D2,1F4,6,6,M0,-2.0073208808898926
3D2,1F4,6,6,M2,-0.7757434248924255
3D2,1F4,6,6,M4,-0.28024521470069885
3D2,1F4,6,6,P2,0.010555179789662361
3D2,1F4,6,6,P4,0.009121520444750786
3D2,1F4,6,6,P6,0.015572099946439266
3D3,3D3,6,6,ζ,0.0476190485060215
3D3,3D3,6,6,M0,-7.295238018035889
3D3,3D3,6,6,M2,5.401587009429932
3D3,3D3,6,6,M4,3.2683980464935303
3D3,3D3,6,6,P2,-0.022081129252910614
3D3,3D3,6,6,P4,0.030343109741806984
3D3,3D3,6,6,P6,0.0021583300549536943
3D3,3D4,6,6,ζ,-0.6323360204696655
3D3,3D4,6,6,M0,-1.307744026184082
3D3,3D4,6,6,M2,1.0033780336380005
3D3,3D4,6,6,M4,1.5132310390472412
3D3,3D4,6,6,P2,0.01530436985194683
3D3,3D4,6,6,P4,-0.007689500227570534
3D3,3D4,6,6,P6,-0.008241360075771809
3D3,3D5,6,6,ζ,-0.32120800018310547
3D3,3D5,6,6,M0,0.032120779156684875
3D3,3D5,6,6,M2,0.3805828094482422
3D3,3D5,6,6,M4,0.03583725169301033
3D3,3D5,6,6,P2,-0.007018989883363247
3D3,3D5,6,6,P4,-0.0011552500072866678
3D3,3D5,6,6,P6,-0.0016544100362807512
3D3,3F1,6,6,M0,0.5909879207611084
3D3,3F1,6,6,M2,1.1612399816513062
3D3,3F1,6,6,M4,1.0792360305786133
3D3,3F1,6,6,P2,0.01900837942957878
3D3,3F1,6,6,P4,0.004712820053100586
3D3,3F1,6,6,P6,-0.010573639534413815
3D3,3F2,6,6,ζ,2.0634920597076416
3D3,3F2,6,6,M0,1.61798894405365
3D3,3F2,6,6,M2,-0.04691356047987938
3D3,3F2,6,6,M4,-0.39458051323890686
3D3,3F2,6,6,P2,-0.03227512910962105
3D3,3F2,6,6,P4,-0.015739399939775467
3D3,3F2,6,6,P6,-0.007554179988801479
3D3,3F3,6,6,M0,0.16311399638652802
3D3,3F3,6,6,M2,0.7315418124198914
3D3,3F3,6,6,M4,0.8110765218734741
3D3,3F3,6,6,P2,0.009061889722943306
3D3,3F3,6,6,P4,0.0022467500530183315
3D3,3F3,6,6,P6,-0.0050407899543643
3D3,3F4,6,6,ζ,-0.3796272873878479
3D3,3F4,6,6,M0,1.202152967453003
3D3,3F4,6,6,M2,0.5272601246833801
3D3,3F4,6,6,M4,-0.220490500330925
3D3,3F4,6,6,P2,0.031635601073503494
3D3,3F4,6,6,P4,0.009266990236938
3D3,3F4,6,6,P6,-0.012904969975352287
3D3,3F5,6,6,ζ,-0.89791339635849
3D3,3F5,6,6,M0,-0.4788872003555298
3D3,3F5,6,6,M2,-0.48886388540267944
3D3,3F5,6,6,M4,0.40360748767852783
3D3,3F5,6,6,P2,0.0019953600130975246
3D3,3F5,6,6,P4,-0.016628019511699677
3D3,3F6,6,6,M0,0.6885303854942322
3D3,3F6,6,6,M2,-3.6118030548095703
3D3,3F6,6,6,M4,-3.539860963821411
3D3,3F6,6,6,P2,0.05082010105252266
3D3,3F6,6,6,P4,-0.014112929813563824
3D3,3F6,6,6,P6,-0.004559560213238001
3D3,3F7,6,6,ζ,-0.6710926294326782
3D3,3F7,6,6,M0,2.8230628967285156
3D3,3F7,6,6,M2,3.9393808841705322
3D3,3F7,6,6,M4,2.074054002761841
3D3,3F7,6,6,P2,-0.043695591390132904
3D3,3F7,6,6,P4,0.005227829795330763
3D3,3F7,6,6,P6,-0.0004786000063177198
3D3,3F8,6,6,ζ,0.42768868803977966
3D3,3F8,6,6,M0,-0.16718730330467224
3D3,3F8,6,6,M2,-2.320240020751953
3D3,3F8,6,6,M4,-0.666382372379303
3D3,3F8,6,6,P2,0.02731735073029995
3D3,3F8,6,6,P4,-0.009601189754903316
3D3,3F8,6,6,P6,0.006047809962183237
3D3,3F9,6,6,ζ,-0.23247329890727997
3D3,3F9,6,6,M0,-0.16273130476474762
3D3,3F9,6,6,M2,-2.4353339672088623
3D3,3F9,6,6,M4,-0.8988326191902161
3D3,3F9,6,6,P2,0.021783610805869102
3D3,3F9,6,6,P4,-0.017487090080976486
3D3,3F9,6,6,P6,0.0045500099658966064
